#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2024-06-19T10:09:25 [V7.33.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-06-19T10:09:25	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-oc.form=dec&-out.max=999999&-order=I&-out.src=J/ApJS/194/45/catalog&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/194/45/catalog&-out=z&-out=logLbol&-out=FIRST&-out=F6cm&-out=logL5100&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21940045
#Name: J/ApJS/194/45
#Title: QSO properties from SDSS-DR7 (Shen+, 2011)
#INFO	ivoid=ivo://cds.vizier/j/apjs/194/45	    IVOID of underlying data collection
#INFO	creator=Shen Y.	    First author or institution
#INFO	cites=bibcode:2011ApJS..194...45S	    Article or Data origin sources
#INFO	editor=Astrophysical Journal Supplement (AAS)	    Editor name (article)
#INFO	original_date=2011	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/194/45	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21940045	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-01-05	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_194_45_catalog:
#Name: J/ApJS/194/45/catalog
#Title: Catalog of quasar properties from SDSS DR7
#Column	z	(F9.6)	SDSS-DR7 redshift (Cat. VII/260)	[ucd=src.redshift]
#Column	logLbol	(F6.3)	? Bolometric luminosity (2)	[ucd=phys.luminosity]
#Column	FIRST	(I2)	[-1/2] FIRST (Cat. VIII/90) radio flag (4)	[ucd=meta.note]
#Column	F6cm	(E10.3)	? Observed radio flux density at rest-frame 6cm	[ucd=phot.flux.density;em.radio.3-6GHz]
#Column	logL5100	(F6.3)	? Monochromatic luminosity at 5100{AA}	[ucd=phys.luminosity]
z|logLbol|FIRST|F6cm|logL5100
 1.637300|46.375| 1| 6.385e+00|
 0.751100|45.582| 0|          |44.695
 0.732200|45.049| 0|          |44.560
 0.230400|45.064| 1| 8.577e-01|44.097
 0.794600|45.930| 0|          |44.953
 1.567900|46.603| 0|          |
 1.016500|46.166| 0|          |
 0.571900|45.667| 0|          |44.700
 2.019700|46.519| 0|          |
 1.411500|46.372| 0|          |
 1.269800|46.441| 0|          |
 0.793900|45.896| 1| 1.571e+02|44.883
 3.027800|46.767| 1| 2.943e+00|
 0.732700|45.721| 0|          |44.855
 1.866000|46.541| 0|          |
 0.642000|45.620| 0|          |44.654
 1.379000|46.265| 0|          |
 1.517400|46.809| 1| 2.857e+01|
 3.456500|46.895| 0|          |
 1.077900|45.641| 0|          |
 1.787900|46.032| 0|          |
 3.752500|46.954| 0|          |
 1.123000|46.319| 0|          |
 0.512600|45.598| 0|          |44.631
 1.571600|46.493| 0|          |
 1.824300|46.201| 0|          |
 1.112800|46.308| 0|          |
 3.309100|46.996| 0|          |
 2.064100|47.498| 1| 1.655e+00|
 1.256200|46.428| 0|          |
 1.583400|46.361| 0|          |
 2.325700|46.718| 0|          |
 3.020000|47.111| 0|          |
 1.227300|46.747| 0|          |
 1.196900|46.169| 0|          |
 2.137200|46.145| 0|          |
 2.196900|47.006| 0|          |
 0.821700|45.956| 0|          |45.126
 1.349100|46.457| 0|          |
 1.850700|46.828| 0|          |
 1.573300|46.439| 0|          |
 2.104800|46.486| 0|          |
 0.338400|45.162| 0|          |44.196
 1.689000|46.586| 1| 5.799e+00|
 0.521500|45.569| 0|          |44.602
 1.031500|45.932| 0|          |
 0.450500|45.473| 0|          |44.506
 1.616100|46.696| 0|          |
 0.871700|45.799| 0|          |45.072
 2.909700|47.147| 0|          |
 2.707300|46.987| 0|          |
 1.792800|46.575| 0|          |
 1.263200|46.725| 0|          |
 1.853900|46.639| 0|          |
 0.357600|45.318| 0|          |44.352
 0.965300|45.391| 0|          |
 3.047300|46.782| 0|          |
 1.337300|46.560| 0|          |
 2.221500|47.100| 0|          |
 1.249000|46.710| 2| 1.052e+02|
 1.740500|46.603| 0|          |
 1.066400|46.077| 0|          |
 4.288900|47.214| 0|          |
 0.350500|46.128| 0|          |45.162
 0.402200|45.367| 1| 1.650e+00|44.401
 0.680800|45.667| 0|          |44.700
 1.343100|46.299| 0|          |
 0.892700|46.024| 0|          |
 1.170200|46.171| 0|          |
 0.775100|45.947| 0|          |45.161
 1.324900|46.345| 0|          |
 1.477500|46.525| 0|          |
 1.678600|46.545| 0|          |
 1.977300|46.597| 0|          |
 1.009900|45.765| 0|          |
 0.605200|45.693| 0|          |44.726
 0.846100|45.495| 0|          |44.593
 1.746200|46.148| 0|          |
 1.158900|46.150| 0|          |
 1.605400|46.239| 0|          |
 2.571100|46.769| 0|          |
 3.190400|47.164| 0|          |
 1.761300|46.599| 0|          |
 1.247900|45.902| 0|          |
 2.704100|46.837| 0|          |
 1.494400|46.365| 0|          |
 4.302700|47.153| 0|          |
 0.845900|45.912| 0|          |45.115
 0.520600|45.710| 0|          |44.743
 0.535300|45.907| 1| 5.836e+01|44.941
 1.423300|46.366| 0|          |
 2.979400|46.686| 0|          |
 1.693100|46.513| 0|          |
 1.466900|45.731| 0|          |
 0.655400|45.458| 0|          |44.491
 2.077600|46.437| 0|          |
 1.134300|45.609| 0|          |
 0.415200|45.496| 0|          |44.530
 2.430700|46.476| 0|          |
 0.700800|46.341| 0|          |45.302
 1.306800|46.251| 0|          |
 1.856200|45.433| 0|          |
 1.543000|47.072| 0|          |
 2.166500|46.675| 0|          |
 1.558000|46.569| 0|          |
 1.955700|47.111| 0|          |
 1.496800|46.401| 1| 7.576e-01|
 0.661800|45.643| 0|          |44.676
 1.778700|46.777| 1| 6.795e+00|
 0.872900|45.938| 0|          |44.916
 3.837700|46.890| 0|          |
 1.361300|46.183| 2| 1.018e+01|
 0.920100|45.496| 0|          |
 2.096700|46.963| 0|          |
 0.599600|45.710| 0|          |44.743
 0.451300|45.344| 0|          |44.377
 1.814500|46.652| 0|          |
 0.449100|45.565| 0|          |44.599
 3.661500|46.606| 0|          |
 2.134800|47.079| 0|          |
 0.524200|45.680| 1| 9.530e+00|44.713
 1.863900|46.656| 0|          |
 2.151800|46.881| 0|          |
 0.457900|45.768| 0|          |44.802
 1.692900|46.670| 0|          |
 1.257900|46.182| 0|          |
 1.613100|46.392| 0|          |
 1.190000|46.705| 0|          |
 1.151500|46.277| 0|          |
 2.255700|47.158| 0|          |
 0.607500|46.021| 0|          |45.055
 2.020800|46.308| 0|          |
 3.649600|47.060| 0|          |
 1.931800|46.784| 0|          |
 3.633300|47.360| 0|          |
 1.675100|46.609| 0|          |
 2.193000|46.729| 0|          |
 1.160100|46.252| 0|          |
 3.061900|46.648| 0|          |
 1.514200|46.461| 0|          |
 1.458100|46.333| 0|          |
 1.521300|46.482| 0|          |
 3.466900|47.014| 0|          |
 1.876100|47.061| 0|          |
 2.062400|46.748| 0|          |
 0.988300|46.023| 0|          |
 0.795500|46.059| 0|          |45.128
 2.398100|46.782| 0|          |
 0.832100|46.287| 0|          |45.287
 1.750200|46.752| 0|          |
 1.811300|46.560| 0|          |
 3.913800|46.827| 0|          |
 0.578000|45.271| 0|          |44.305
 1.571100|46.208| 0|          |
 2.163000|46.732| 0|          |
 2.031900|47.129| 0|          |
 0.420300|45.365| 0|          |44.398
 2.327900|46.646| 0|          |
 1.932300|46.674| 0|          |
 0.776100|45.537| 0|          |44.609
 3.035800|46.823| 0|          |
 0.689700|45.722| 0|          |44.756
 2.221200|46.637| 0|          |
 2.234800|46.887| 0|          |
 0.685300|45.684| 0|          |44.717
 2.161100|46.611| 0|          |
 1.784300|46.372| 0|          |
 1.918200|46.694| 0|          |
 1.260700|46.052| 0|          |
 0.620900|45.873| 0|          |44.906
 0.461000|45.471| 0|          |44.505
 1.695300|46.956| 0|          |
 1.865800|47.133| 0|          |
 1.462900|46.448| 0|          |
 0.732900|45.327| 0|          |44.535
 0.359000|45.407| 0|          |44.440
 3.018300|46.549| 0|          |
 1.794500|46.778| 0|          |
 0.774700|45.862| 0|          |44.912
 2.940400|46.886| 1| 2.216e+00|
 1.255100|46.418| 0|          |
 1.046900|45.940| 0|          |
 0.231400|45.686| 0|          |44.719
 0.306300|45.448| 1| 6.643e+01|44.482
 1.984300|46.445| 0|          |
 3.722600|47.129| 0|          |
 1.781000|46.943| 0|          |
 0.991500|46.418| 2| 4.979e+02|
 2.504000|46.727| 1| 5.679e+00|
 0.431200|45.588| 2| 1.491e+01|44.622
 1.641800|46.488| 0|          |
 3.820300|46.714| 0|          |
 0.928000|45.955| 0|          |
 0.145700|45.083| 0|          |44.117
 1.418900|46.632| 0|          |
 1.709800|46.330| 2| 1.181e+01|
 1.747400|46.495| 0|          |
 1.698300|46.965| 0|          |
 2.054800|46.952| 0|          |
 1.083900|46.209| 0|          |
 1.986800|47.510| 0|          |
 1.119900|46.206| 0|          |
 1.049000|46.417| 0|          |
 1.190500|46.341| 0|          |
 0.961000|46.446| 0|          |
 0.609400|45.972| 0|          |45.005
 0.693900|46.161| 0|          |45.194
 1.304700|45.930| 0|          |
 0.326000|45.170| 0|          |44.204
 0.862700|46.042| 0|          |45.175
 1.010200|45.978| 0|          |
 1.311600|46.438| 0|          |
 1.609000|46.729| 0|          |
 0.901500|46.368| 1| 3.798e+00|
 3.626600|47.626| 0|          |
 0.988800|46.005| 0|          |
 0.657400|46.027| 0|          |45.060
 1.259800|46.421| 0|          |
 0.604300|46.003| 0|          |45.037
 1.930900|46.106| 0|          |
 1.756500|46.528| 0|          |
 0.524000|45.697| 0|          |44.730
 0.437500|45.271| 0|          |44.305
 1.884400|46.678| 0|          |
 0.823300|46.072| 0|          |45.193
 1.292500|46.300| 0|          |
 1.372200|46.212| 0|          |
 0.483900|45.511| 0|          |44.544
 1.891000|46.568| 0|          |
 1.325900|46.310| 0|          |
 0.449200|45.757| 0|          |44.790
 2.629500|47.214| 0|          |
 1.760200|46.575| 0|          |
 2.417600|46.962| 0|          |
 3.203700|46.463| 0|          |
 1.430900|45.598| 0|          |
 1.000700|46.019| 0|          |
 1.709400|46.670| 0|          |
 0.514600|45.608| 0|          |44.642
 2.080300|46.659| 0|          |
 1.813400|46.626| 0|          |
 2.031200|46.611| 0|          |
 0.858800|46.116| 0|          |45.272
 1.035700|46.055| 0|          |
 0.784200|45.803| 0|          |44.980
 0.651500|45.707| 0|          |44.741
 2.107800|46.437| 0|          |
 1.643000|46.727| 0|          |
 3.390800|46.952| 0|          |
 1.336400|46.642| 1| 1.264e+01|
 3.245500|47.298| 0|          |
 1.416900|46.772| 1| 1.477e+02|
 2.637500|47.392| 0|          |
 2.221500|46.200| 1| 2.057e+00|
 1.824200|46.389| 0|          |
 1.927500|46.676| 0|          |
 1.464500|46.239| 0|          |
 2.477700|46.948| 0|          |
 1.145800|46.138| 0|          |
 0.525800|45.377| 0|          |44.410
 0.853100|46.165| 0|          |45.232
 1.253800|46.227| 0|          |
 0.696800|45.437| 0|          |44.471
 1.373500|46.399| 0|          |
 0.488800|45.484| 0|          |44.517
 2.041900|46.632| 0|          |
 1.114600|46.356| 0|          |
 1.373900|46.567| 0|          |
 1.210700|45.780| 0|          |
 4.506800|47.070| 1| 2.398e+00|
 0.280500|45.056| 0|          |44.090
 2.277100|47.066| 0|          |
 1.031700|46.061| 0|          |
 0.412200|45.440| 1| 1.485e+00|44.473
 2.065000|47.024| 0|          |
 1.798200|46.296| 0|          |
 2.037900|46.479| 0|          |
 3.174700|46.753| 0|          |
 3.365900|47.368| 0|          |
 0.406500|45.380| 0|          |44.414
 2.074500|46.714| 0|          |
 0.329900|45.489| 0|          |44.523
 1.685600|46.510| 0|          |
 3.582000|47.102| 0|          |
 1.387300|46.515| 0|          |
 0.604400|45.667| 0|          |44.700
 4.793100|47.093| 0|          |
 1.423400|46.539| 0|          |
 1.883300|46.684| 0|          |
 1.431000|46.867| 0|          |
 1.544500|46.414| 0|          |
 2.820800|47.027| 0|          |
 1.312000|46.441| 0|          |
 0.117500|44.915| 1| 2.831e+00|43.948
 1.935000|46.847| 0|          |
 1.658700|46.491| 0|          |
 2.888800|47.098| 0|          |
 2.315000|46.018| 0|          |
 1.474700|46.605| 0|          |
 1.935500|46.524| 0|          |
 1.931300|46.216| 0|          |
 2.893100|46.554| 0|          |
 1.940700|46.435| 0|          |
 1.054900|46.207| 0|          |
 0.764000|46.031| 0|          |45.033
 1.007500|46.446| 1| 2.511e+01|
 1.407500|46.376| 0|          |
 2.011800|46.774| 0|          |
 2.325200|46.652| 0|          |
 1.339100|46.203| 0|          |
 3.598600|47.077| 0|          |
 1.411200|46.545| 0|          |
 3.251900|46.811| 0|          |
 1.189000|45.846| 0|          |
 1.960300|46.370| 0|          |
 1.789400|46.431| 0|          |
 3.528600|47.813| 0|          |
 2.210200|47.138| 0|          |
 1.793500|46.074| 0|          |
 1.174700|46.617| 0|          |
 1.643400|46.514| 0|          |
 1.569200|46.887| 0|          |
 1.820700|46.898| 0|          |
 1.675300|46.550| 0|          |
 0.871300|45.869| 1| 1.144e+00|45.257
 1.273300|46.627| 1| 9.767e+00|
 0.525400|45.664| 0|          |44.697
 3.299900|46.698| 0|          |
 1.876000|46.707| 0|          |
 1.862800|46.663| 0|          |
 1.093000|46.309| 0|          |
 4.331500|46.945| 0|          |
 2.094300|46.513| 0|          |
 1.949600|46.872| 0|          |
 1.100700|46.476| 0|          |
 2.227000|46.848| 0|          |
 0.580600|45.029| 0|          |44.062
 0.265300|45.178| 0|          |44.211
 1.667600|46.237| 0|          |
 1.476400|46.712| 0|          |
 1.572300|46.096| 0|          |
 1.554600|46.513| 0|          |
 1.797500|46.140| 0|          |
 3.131200|46.717| 0|          |
 2.088700|47.105| 0|          |
 3.621800|46.961| 0|          |
 1.070600|46.311| 0|          |
 1.709600|46.735| 0|          |
 1.883600|47.392| 0|          |
 1.159000|46.068| 0|          |
 2.265300|46.932| 1| 1.127e+01|
 1.817400|47.126| 0|          |
 1.827700|46.360| 0|          |
 4.001100|46.682| 0|          |
 1.730000|46.205| 0|          |
 1.241300|46.324| 0|          |
 1.690800|46.493| 0|          |
 1.288100|46.690| 0|          |
 1.891800|46.540| 1| 9.019e+01|
 1.816100|46.811| 0|          |
 0.246100|45.604| 0|          |44.637
 2.069000|47.018| 0|          |
 0.256800|45.153| 0|          |44.186
 1.036900|46.326| 0|          |
 1.888200|47.025| 0|          |
 0.919800|46.178| 0|          |
 2.987200|46.742| 0|          |
 3.699800|46.652| 0|          |
 0.700700|45.112| 0|          |44.611
 2.075600|46.691| 0|          |
 1.537700|46.497| 0|          |
 2.463000|47.070| 0|          |
 1.849000|46.896| 0|          |
 3.539500|46.924| 0|          |
 3.400600|46.828| 0|          |
 1.372200|45.734| 1| 5.325e+01|
 1.677500|46.412| 1| 1.200e+00|
 0.316800|45.421| 0|          |44.455
 2.393000|46.859| 0|          |
 0.364700|45.366| 0|          |44.399
 1.359900|46.905| 0|          |
 1.093900|46.238| 0|          |
 1.244400|46.293| 0|          |
 1.789300|46.615| 0|          |
 0.712500|45.769| 0|          |44.959
 2.941600|47.125| 0|          |
 2.210500|46.654| 1| 6.609e+00|
 0.755500|46.018| 0|          |45.065
 1.192300|47.149| 0|          |
 0.393800|45.391| 0|          |44.424
 1.126200|46.227| 0|          |
 1.731800|46.367| 1| 3.227e+01|
 0.677700|46.517| 0|          |45.551
 0.437800|45.316| 0|          |44.349
 0.804700|46.343| 2| 1.532e+01|45.419
 2.878700|46.974| 0|          |
 1.707100|46.001| 0|          |
 1.158400|46.296| 0|          |
 1.844100|46.694| 0|          |
 0.364300|45.170| 0|          |44.203
 1.729200|46.804| 0|          |
 0.970900|46.255| 2| 5.965e+01|
 1.622300|46.622| 0|          |
 0.703200|46.163| 1| 1.223e+02|45.207
 0.259600|45.175| 1| 1.080e+00|44.208
 2.694600|46.785| 0|          |
 2.048900|46.690| 0|          |
 1.673400|45.999| 0|          |
 0.748600|46.005| 0|          |45.016
 1.764700|46.004| 0|          |
 0.299000|45.241| 0|          |44.275
 1.840700|46.751| 0|          |
 1.886800|46.134| 0|          |
 1.172700|46.164| 0|          |
 1.051600|45.988| 0|          |
 4.009100|47.089| 0|          |
 2.874400|47.146| 0|          |
 2.078800|46.383| 0|          |
 0.780800|46.337| 2| 4.002e+01|45.296
 1.279600|46.189| 0|          |
 1.653600|46.707| 0|          |
 1.070100|46.067| 0|          |
 1.491600|46.297| 0|          |
 1.501700|46.466| 0|          |
 0.718800|45.385| 0|          |44.466
 1.433200|46.774| 1| 2.601e+02|
 0.594100|46.006| 0|          |45.039
 1.527200|46.647| 0|          |
 0.767600|45.865| 0|          |44.917
 1.720600|46.618| 0|          |
 1.353300|46.533| 0|          |
 2.221300|47.048| 0|          |
 1.484600|46.417| 0|          |
 1.938700|46.517| 0|          |
 0.434200|45.293| 0|          |44.326
 4.443000|47.508| 0|          |
 3.020500|47.042| 0|          |
 1.713700|46.649| 0|          |
 2.932200|47.011| 0|          |
 1.288300|46.248| 0|          |
 1.500300|46.594| 0|          |
 0.473800|45.133| 0|          |44.167
 0.932900|45.467| 2| 2.109e+02|
 1.561400|46.552| 0|          |
 3.657400|47.420| 0|          |
 1.966300|46.263| 0|          |
 0.719900|45.802| 1| 5.721e+00|44.880
 0.895300|45.701| 0|          |
 0.640800|45.402| 1| 1.120e+01|44.435
 1.191500|46.232| 0|          |
 1.743900|46.205| 0|          |
 1.762100|46.689| 0|          |
 0.513000|45.431| 0|          |44.465
 3.250500|46.577| 0|          |
 0.764700|45.372| 0|          |44.904
 1.980300|46.798| 0|          |
 2.090800|47.008| 0|          |
 1.160000|46.300| 0|          |
 2.042300|46.767| 0|          |
 4.277400|47.852| 0|          |
 1.714000|46.688| 0|          |
 0.680100|46.120| 0|          |45.154
 1.556200|46.267| 0|          |
 0.773900|45.722| 1| 1.151e+00|44.914
 1.751000|46.767| 0|          |
 1.160800|46.143| 2| 2.884e+01|
 0.859500|46.213| 0|          |44.948
 1.587100|46.521| 0|          |
 0.771100|45.805| 0|          |44.753
 0.947800|46.758| 0|          |
 1.673500|45.955| 0|          |
 1.102300|45.633| 0|          |
 2.759800|46.777| 1| 7.286e+01|
 0.536100|45.038| 0|          |44.072
 1.563200|46.643| 0|          |
 2.498500|47.003| 0|          |
 0.200500|44.929| 0|          |43.962
 1.768600|46.459| 0|          |
 0.560400|45.794| 0|          |44.828
 0.659000|45.074| 0|          |44.108
 0.710000|46.255| 0|          |45.251
 1.329600|46.272| 0|          |
 5.272600|      | 0|          |
 0.546700|45.411| 0|          |44.444
 0.296000|45.354| 0|          |44.387
 2.274900|46.944| 0|          |
 1.756200|46.229| 0|          |
 0.794800|45.757| 0|          |44.906
 1.250500|46.416| 0|          |
 1.257800|46.277| 0|          |
 1.455700|46.104| 0|          |
 4.879000|47.048| 0|          |
 0.605400|46.001| 0|          |45.035
 1.086500|46.208| 0|          |
 1.891500|46.617| 0|          |
 1.774000|46.398| 0|          |
 1.759200|46.551| 0|          |
 1.138000|46.468| 0|          |
 2.151700|46.659| 0|          |
 2.003200|46.808| 0|          |
 1.906800|46.751| 0|          |
 2.157300|46.714| 0|          |
 1.548100|46.452| 0|          |
 2.074400|47.356| 0|          |
 3.187500|46.766| 0|          |
 1.622300|46.382| 0|          |
 0.388200|45.294| 0|          |44.328
 2.002200|46.487| 0|          |
 1.260100|46.299| 0|          |
 1.535900|46.433| 0|          |
 1.382200|46.407| 0|          |
 1.227100|46.810| 1| 9.521e-01|
 3.275700|46.494| 0|          |
 1.398000|47.058| 1| 5.818e+02|
 0.570300|45.493| 0|          |44.527
 0.296000|45.323| 0|          |44.356
 1.293000|46.158| 0|          |
 1.279400|46.129| 0|          |
 1.917600|46.357| 0|          |
 0.425900|45.180| 0|          |44.214
 1.855700|47.019| 0|          |
 1.345800|46.697| 0|          |
 0.660400|46.296| 0|          |45.329
 3.428200|46.800| 0|          |
 1.236400|46.273| 0|          |
 3.356600|47.283| 1| 1.510e+00|
 1.800300|46.918| 0|          |
 3.745300|47.276| 0|          |
 1.556000|46.123| 0|          |
 3.052800|46.570| 0|          |
 1.612800|46.387| 0|          |
 1.552900|46.404| 0|          |
 4.518000|47.452| 0|          |
 1.247100|46.821| 0|          |
 2.932000|46.520| 0|          |
 1.887200|46.372| 0|          |
 0.790600|45.896| 0|          |45.034
 1.655100|46.909| 0|          |
 0.983700|46.247| 0|          |
 1.731600|46.881| 0|          |
 0.754900|46.023| 0|          |45.079
 1.950000|46.713| 0|          |
 0.430200|45.446| 0|          |44.479
 2.087400|46.949| 0|          |
 1.635200|46.121| 0|          |
 2.335800|46.820| 0|          |
 1.019000|46.480| 0|          |
 0.366800|45.313| 0|          |44.346
 2.247200|46.458| 0|          |
 1.215300|45.684| 0|          |
 0.946100|46.130| 0|          |
 1.869800|47.197| 0|          |
 0.941900|46.184| 0|          |
 1.346200|46.360| 2| 2.418e+01|
 0.208000|45.444| 0|          |44.478
 1.365000|46.308| 0|          |
 1.690600|46.466| 0|          |
 1.956800|45.959| 1| 7.716e-01|
 0.717000|45.924| 0|          |45.040
 2.362900|46.967| 0|          |
 0.913500|45.381| 0|          |
 1.886300|46.493| 0|          |
 2.977000|46.703| 0|          |
 1.677900|45.995| 0|          |
 4.326200|47.058| 0|          |
 1.506700|46.558| 0|          |
 1.754200|46.821| 0|          |
 0.805200|46.220| 0|          |45.131
 1.957500|46.003| 0|          |
 1.108200|46.063| 0|          |
 1.786800|46.844| 0|          |
 1.234100|46.142| 0|          |
 1.742000|46.548| 0|          |
 1.121900|46.149| 0|          |
 0.899500|46.026| 0|          |
 0.596400|45.715| 0|          |44.748
 0.603700|45.957| 0|          |44.990
 0.989100|45.552| 0|          |
 0.972200|46.582| 0|          |
 2.655000|46.126| 0|          |
 1.634400|46.384| 0|          |
 0.560500|45.794| 0|          |44.827
 0.449900|45.470| 0|          |44.504
 1.373700|46.397| 0|          |
 0.740400|45.757| 0|          |44.954
 4.178800|47.175| 0|          |
 1.462800|46.138| 0|          |
 2.995600|47.215| 0|          |
 1.731500|47.350| 0|          |
 0.328600|45.190| 0|          |44.224
 0.630800|45.478| 0|          |
 0.717200|45.996| 1| 1.880e+02|44.896
 1.115700|46.205| 0|          |
 1.038300|46.159| 0|          |
 1.240100|46.256| 0|          |
 1.340900|46.456| 0|          |
 0.883500|46.177| 0|          |45.337
 2.043100|46.584| 1| 1.260e+01|
 3.256900|47.146| 0|          |
 3.671600|46.688| 0|          |
 2.099600|47.197| 0|          |
 0.969600|45.901| 0|          |
 1.950300|46.100| 0|          |
 2.252200|46.900| 0|          |
 2.396700|46.438| 0|          |
 1.779700|46.520| 0|          |
 1.583500|46.428| 0|          |
 1.098800|46.350| 0|          |
 3.236100|46.742| 0|          |
 2.396800|46.909| 0|          |
